"ID","t","P.Value","adj.P.Val"
"1623045_at",-2.04450806818652,0.0451752569539097,0.290815716640794
"1623046_at",0.870796864022936,0.387239796097244,0.718009980670266
"1623047_at",1.19587971512467,0.236318117526819,0.587672002603357
"1623048_a_at",-2.21785302488453,0.0302551156989494,0.240929665601931
"1623049_at",1.35894651696422,0.179109362194427,0.525705533887066
"1623050_at",-1.44303641175615,0.154066901840119,0.494475177590844
"1623051_at",0.800393642304309,0.42655318069717,0.746184020037438
"1623052_at",-0.278080630703639,0.781879994555474,0.927340023317175
"1623053_a_at",-3.70943860919773,0.000447394653496604,0.0218531532811022
"1623054_at",2.03966619035860,0.0456704211872461,0.292315373975241
"1623055_at",1.09052504262366,0.279721479908478,0.629068479578141
"1623056_at",0.096908904294864,0.92311276447084,0.976089518384972
"1623057_at",0.572869076640818,0.568814732365944,0.831867953375983
"1623058_at",-0.519380301666963,0.605353335321789,0.850267280146635
"1623059_at",-0.364808880659108,0.716501229078537,0.899670620664615
"1623060_at",1.82074577495161,0.0734942436568673,0.360471766507492
"1623061_at",-0.457536332352409,0.648892306130215,0.870953810961967
"1623062_at",0.608590097327799,0.545029744561537,0.817458350659247
"1623063_at",1.71051293215064,0.0921940637153103,0.400014170222656
"1623064_at",1.57537612129444,0.120282449547429,0.449663949419727
"1623065_at",1.29112392175973,0.201476058916710,0.551657155814847
"1623066_at",-1.03530641761152,0.304565621161761,0.652303908607173
"1623067_at",-0.214497975352848,0.830865921160879,0.94501312141739
"1623068_at",2.65222633289827,0.0101508449093942,0.139810183664854
"1623069_s_at",0.0586089400720536,0.953452952179271,0.985723240178336
"1623070_a_at",0.303306590629396,0.762676343383231,0.920018599151116
"1623071_at",0.364644720141746,0.716623163682389,0.899670620664615
"1623072_at",0.345569019285758,0.730841795897925,0.905408224550362
"1623073_s_at",1.08019350801074,0.284259334210447,0.63283013061863
"1623074_at",0.916002557495721,0.36323104878492,0.700778085423962
"1623075_at",0.194565336917872,0.846372309442134,0.951134898698857
"1623076_at",-1.65287998848599,0.103434155885076,0.420631076092628
"1623077_at",-0.0276904660209485,0.977998375779265,0.992930048629594
"1623078_at",0.315010262789072,0.753816499381326,0.915673009631771
"1623079_at",-1.55016853291701,0.126214381634558,0.457631601360352
"1623080_at",-0.232032752174223,0.817280266137771,0.939712263530656
"1623081_at",-1.24905759591825,0.216360959368598,0.566676741563525
"1623082_s_at",1.26073807989364,0.212148796410662,0.56285885278179
"1623083_at",-3.06331729040208,0.0032423648880535,0.0743038686316686
"1623084_at",0.914821690180977,0.363845818907705,0.701414501061827
"1623085_at",0.922507699667169,0.359856362196559,0.698397911829372
"1623086_at",-0.25706239628902,0.797985720242129,0.932893745203319
"1623087_at",-1.63935049139186,0.106228537222455,0.425542852978223
"1623088_at",-0.27552255332968,0.783835223911435,0.927814949945007
"1623089_at",0.887465971895197,0.378273669287547,0.710580095186599
"1623090_at",-0.70067994515163,0.486136153837075,0.781014776192794
"1623091_at",-0.552036506422508,0.582916982358419,0.838503853771194
"1623092_at",0.932252271538582,0.354839020914464,0.694572114639257
"1623093_at",1.02201643386023,0.310762721152686,0.656146957585306
"1623094_at",1.59652589449850,0.115479774312198,0.441008885322446
"1623095_at",1.67866683218479,0.0982740080413884,0.410059225099162
"1623096_a_at",1.59249459478910,0.116383091629918,0.442554645379255
"1623097_at",0.780085619845783,0.438322119834748,0.75381858576299
"1623098_at",-0.470364686831426,0.639752566889535,0.866507909390363
"1623099_at",1.21445296937212,0.229201322628942,0.580230983785458
"1623100_at",-1.17864326951306,0.243064667721759,0.596395854824284
"1623101_at",0.428355052757853,0.6698839598094,0.879468396261582
"1623102_at",0.208865949624553,0.835240745990746,0.946286622310893
"1623103_at",-1.08318991533915,0.282938016505742,0.631948141750062
"1623104_at",-0.0366091801777782,0.97091478314743,0.991442358788232
"1623105_at",0.549137829886953,0.584892360682334,0.839636420212967
"1623106_s_at",-1.34890218278395,0.182297152730938,0.528756602166626
